Datetime,Close,High,Low,Open,Volume
2026-05-05 06:19:00+00:00,4548.5,4549.2001953125,4548.2998046875,4549.10009765625,60
2026-05-05 06:20:00+00:00,4548.39990234375,4549.2998046875,4546.7998046875,4548.39990234375,61
2026-05-05 06:21:00+00:00,4547.2001953125,4548.5,4545.2998046875,4548.5,74
2026-05-05 06:22:00+00:00,4547.0,4547.5,4544.39990234375,4546.89990234375,83
2026-05-05 06:23:00+00:00,4546.7001953125,4547.39990234375,4546.2998046875,4546.7001953125,29
2026-05-05 06:24:00+00:00,4544.60009765625,4547.0,4543.2001953125,4547.0,97
2026-05-05 06:25:00+00:00,4544.60009765625,4545.7998046875,4544.60009765625,4545.10009765625,31
2026-05-05 06:26:00+00:00,4543.89990234375,4544.7001953125,4543.89990234375,4544.7001953125,26
2026-05-05 06:27:00+00:00,4546.60009765625,4546.60009765625,4544.60009765625,4544.7998046875,75
2026-05-05 06:28:00+00:00,4545.5,4547.0,4545.2998046875,4546.2998046875,45
2026-05-05 06:29:00+00:00,4546.39990234375,4547.5,4545.7998046875,4545.7998046875,22
2026-05-05 06:30:00+00:00,4549.89990234375,4550.7998046875,4546.0,4546.10009765625,167
2026-05-05 06:31:00+00:00,4548.7998046875,4550.7998046875,4548.2001953125,4550.7998046875,24
2026-05-05 06:32:00+00:00,4550.7001953125,4550.7001953125,4549.0,4549.2998046875,27
2026-05-05 06:33:00+00:00,4553.10009765625,4553.10009765625,4550.60009765625,4550.7001953125,35
2026-05-05 06:34:00+00:00,4552.60009765625,4553.7998046875,4552.39990234375,4553.60009765625,25
2026-05-05 06:35:00+00:00,4553.5,4554.2001953125,4552.0,4552.60009765625,65
2026-05-05 06:36:00+00:00,4555.2001953125,4555.2998046875,4553.39990234375,4553.89990234375,34
2026-05-05 06:37:00+00:00,4555.39990234375,4557.0,4554.7998046875,4555.39990234375,198
2026-05-05 06:38:00+00:00,4556.89990234375,4558.2001953125,4554.7001953125,4555.2998046875,78
2026-05-05 06:39:00+00:00,4557.60009765625,4559.2001953125,4556.5,4557.0,56
2026-05-05 06:40:00+00:00,4556.2998046875,4557.7998046875,4555.39990234375,4557.7998046875,51
2026-05-05 06:41:00+00:00,4556.7998046875,4557.5,4556.60009765625,4556.60009765625,17
2026-05-05 06:42:00+00:00,4556.5,4556.7001953125,4555.89990234375,4556.7001953125,14
2026-05-05 06:43:00+00:00,4555.89990234375,4558.60009765625,4555.39990234375,4557.0,62
2026-05-05 06:44:00+00:00,4556.10009765625,4556.5,4554.5,4556.5,46
2026-05-05 06:45:00+00:00,4556.7998046875,4557.0,4555.39990234375,4556.2998046875,18
2026-05-05 06:46:00+00:00,4556.89990234375,4558.10009765625,4556.60009765625,4556.60009765625,44
2026-05-05 06:47:00+00:00,4556.0,4556.89990234375,4555.89990234375,4556.7998046875,16
2026-05-05 06:48:00+00:00,4556.89990234375,4557.0,4555.89990234375,4556.0,15
2026-05-05 06:49:00+00:00,4558.2998046875,4558.2998046875,4556.60009765625,4557.10009765625,28
2026-05-05 06:50:00+00:00,4558.39990234375,4559.10009765625,4557.60009765625,4558.10009765625,25
2026-05-05 06:51:00+00:00,4558.89990234375,4559.2001953125,4558.0,4558.39990234375,45
2026-05-05 06:52:00+00:00,4559.0,4559.7998046875,4559.0,4559.10009765625,13
2026-05-05 06:53:00+00:00,4559.39990234375,4559.60009765625,4558.2998046875,4559.0,12
2026-05-05 06:54:00+00:00,4560.0,4560.5,4559.2998046875,4559.60009765625,37
2026-05-05 06:55:00+00:00,4560.2998046875,4560.2998046875,4559.2998046875,4560.2001953125,21
2026-05-05 06:56:00+00:00,4558.2001953125,4560.39990234375,4558.2001953125,4560.39990234375,36
2026-05-05 06:57:00+00:00,4557.60009765625,4558.5,4556.5,4558.5,94
2026-05-05 06:58:00+00:00,4557.60009765625,4558.0,4557.2001953125,4557.89990234375,29
2026-05-05 06:59:00+00:00,4557.5,4557.89990234375,4557.10009765625,4557.2998046875,18
2026-05-05 07:00:00+00:00,4561.0,4562.0,4557.2001953125,4557.89990234375,89
2026-05-05 07:01:00+00:00,4560.7001953125,4562.0,4559.7001953125,4561.0,51
2026-05-05 07:02:00+00:00,4563.0,4563.0,4560.7998046875,4560.7998046875,100
2026-05-05 07:03:00+00:00,4562.7998046875,4563.60009765625,4561.7001953125,4562.89990234375,94
2026-05-05 07:04:00+00:00,4563.2001953125,4563.89990234375,4562.10009765625,4562.2998046875,46
2026-05-05 07:05:00+00:00,4562.10009765625,4563.2001953125,4560.7998046875,4563.2001953125,48
2026-05-05 07:06:00+00:00,4563.0,4563.39990234375,4562.0,4562.0,22
2026-05-05 07:07:00+00:00,4564.0,4564.39990234375,4562.7998046875,4562.7998046875,44
2026-05-05 07:08:00+00:00,4562.2001953125,4564.0,4562.2001953125,4563.5,49
2026-05-05 07:09:00+00:00,4561.7998046875,4562.7998046875,4561.39990234375,4562.10009765625,46
2026-05-05 07:10:00+00:00,4561.2001953125,4562.0,4560.89990234375,4561.89990234375,37
2026-05-05 07:11:00+00:00,4561.89990234375,4562.5,4560.7998046875,4560.89990234375,47
2026-05-05 07:12:00+00:00,4561.2001953125,4562.0,4560.7001953125,4561.2998046875,15
2026-05-05 07:13:00+00:00,4564.5,4565.0,4561.60009765625,4561.89990234375,137
2026-05-05 07:14:00+00:00,4563.89990234375,4565.10009765625,4562.5,4564.10009765625,76
2026-05-05 07:15:00+00:00,4563.89990234375,4564.2998046875,4562.7001953125,4563.60009765625,23
2026-05-05 07:16:00+00:00,4562.89990234375,4565.5,4562.5,4563.39990234375,82
2026-05-05 07:17:00+00:00,4562.89990234375,4563.7998046875,4562.2998046875,4563.0,39
2026-05-05 07:18:00+00:00,4563.7998046875,4564.0,4562.5,4562.7998046875,48
2026-05-05 07:19:00+00:00,4564.7998046875,4564.7998046875,4563.0,4564.10009765625,15
2026-05-05 07:20:00+00:00,4564.0,4565.2998046875,4564.0,4564.7001953125,38
2026-05-05 07:21:00+00:00,4562.7998046875,4563.7001953125,4562.5,4563.60009765625,29
2026-05-05 07:22:00+00:00,4562.2001953125,4563.10009765625,4562.2001953125,4563.10009765625,29
2026-05-05 07:23:00+00:00,4562.60009765625,4563.0,4562.2998046875,4562.39990234375,20
2026-05-05 07:24:00+00:00,4561.0,4562.60009765625,4561.0,4562.60009765625,28
2026-05-05 07:25:00+00:00,4561.0,4561.2998046875,4560.2998046875,4560.7001953125,28
2026-05-05 07:26:00+00:00,4560.5,4561.0,4559.39990234375,4560.89990234375,107
2026-05-05 07:27:00+00:00,4558.7001953125,4560.5,4558.7001953125,4560.5,30
2026-05-05 07:28:00+00:00,4559.39990234375,4559.7998046875,4558.60009765625,4559.10009765625,41
2026-05-05 07:29:00+00:00,4558.7001953125,4559.2998046875,4558.0,4559.2998046875,28
2026-05-05 07:30:00+00:00,4559.2998046875,4560.0,4558.7001953125,4558.7001953125,39
2026-05-05 07:31:00+00:00,4561.39990234375,4561.39990234375,4560.0,4560.0,36
2026-05-05 07:32:00+00:00,4561.2001953125,4562.10009765625,4561.10009765625,4561.60009765625,60
2026-05-05 07:33:00+00:00,4560.2998046875,4561.2001953125,4559.7001953125,4561.2001953125,61
2026-05-05 07:34:00+00:00,4562.2998046875,4562.2998046875,4559.7998046875,4559.89990234375,50
2026-05-05 07:35:00+00:00,4564.2001953125,4564.39990234375,4561.60009765625,4562.2998046875,77
2026-05-05 07:36:00+00:00,4566.39990234375,4568.10009765625,4563.39990234375,4564.39990234375,176
2026-05-05 07:37:00+00:00,4563.39990234375,4567.2001953125,4563.39990234375,4566.7998046875,58
2026-05-05 07:38:00+00:00,4566.5,4567.5,4563.7001953125,4563.7001953125,63
2026-05-05 07:39:00+00:00,4564.2998046875,4567.2001953125,4564.2998046875,4567.2001953125,29
2026-05-05 07:40:00+00:00,4564.0,4564.60009765625,4563.10009765625,4564.0,56
2026-05-05 07:41:00+00:00,4565.2998046875,4566.0,4563.7001953125,4564.2001953125,76
2026-05-05 07:42:00+00:00,4564.89990234375,4565.7001953125,4564.10009765625,4565.10009765625,35
2026-05-05 07:43:00+00:00,4562.0,4564.5,4562.0,4564.5,69
2026-05-05 07:44:00+00:00,4560.7998046875,4562.7001953125,4560.7998046875,4562.39990234375,72
2026-05-05 07:45:00+00:00,4559.5,4561.60009765625,4558.2998046875,4561.10009765625,170
2026-05-05 07:46:00+00:00,4556.60009765625,4559.5,4556.60009765625,4559.2998046875,103
2026-05-05 07:47:00+00:00,4556.0,4557.0,4555.2998046875,4557.0,99
2026-05-05 07:48:00+00:00,4556.39990234375,4556.7998046875,4555.7998046875,4556.39990234375,50
2026-05-05 07:49:00+00:00,4555.2998046875,4556.2001953125,4555.2998046875,4555.89990234375,19
2026-05-05 07:50:00+00:00,4554.7001953125,4556.2998046875,4554.2001953125,4555.7998046875,43
2026-05-05 07:51:00+00:00,4556.7998046875,4557.2001953125,4554.2998046875,4554.5,71
2026-05-05 07:52:00+00:00,4556.60009765625,4557.7998046875,4556.0,4557.2001953125,52
2026-05-05 07:53:00+00:00,4557.0,4557.10009765625,4556.0,4556.5,11
2026-05-05 07:54:00+00:00,4555.39990234375,4557.2001953125,4555.39990234375,4557.2001953125,43
2026-05-05 07:55:00+00:00,4554.60009765625,4555.5,4554.10009765625,4555.2998046875,81
2026-05-05 07:56:00+00:00,4553.39990234375,4555.2001953125,4553.2998046875,4554.2001953125,44
2026-05-05 07:57:00+00:00,4555.0,4555.2998046875,4553.7998046875,4553.7998046875,35
2026-05-05 07:58:00+00:00,4555.39990234375,4555.39990234375,4554.2998046875,4555.39990234375,17
2026-05-05 07:59:00+00:00,4555.39990234375,4555.89990234375,4554.89990234375,4555.2998046875,23
2026-05-05 08:00:00+00:00,4556.5,4557.2998046875,4555.2001953125,4555.39990234375,41
2026-05-05 08:01:00+00:00,4555.7998046875,4557.2998046875,4555.2001953125,4556.7998046875,38
2026-05-05 08:02:00+00:00,4556.39990234375,4556.39990234375,4555.60009765625,4555.7998046875,16
2026-05-05 08:03:00+00:00,4557.2998046875,4557.89990234375,4556.2998046875,4556.39990234375,27
2026-05-05 08:04:00+00:00,4559.7998046875,4559.89990234375,4557.10009765625,4557.7998046875,54
2026-05-05 08:05:00+00:00,4560.0,4561.2998046875,4559.89990234375,4559.89990234375,64
2026-05-05 08:06:00+00:00,4558.7998046875,4559.7001953125,4557.5,4559.7001953125,52
2026-05-05 08:07:00+00:00,4557.60009765625,4559.5,4557.10009765625,4558.89990234375,59
2026-05-05 08:08:00+00:00,4558.7001953125,4558.7998046875,4557.39990234375,4557.39990234375,26
2026-05-05 08:09:00+00:00,4557.39990234375,4559.39990234375,4557.0,4558.7998046875,30
2026-05-05 08:10:00+00:00,4557.89990234375,4558.0,4556.5,4557.60009765625,27
2026-05-05 08:11:00+00:00,4557.89990234375,4558.39990234375,4557.5,4558.39990234375,5
2026-05-05 08:12:00+00:00,4560.2001953125,4560.2998046875,4557.7001953125,4558.0,46
2026-05-05 08:13:00+00:00,4562.7001953125,4562.7001953125,4560.2001953125,4560.39990234375,115
2026-05-05 08:14:00+00:00,4561.0,4563.0,4560.89990234375,4562.7001953125,37
2026-05-05 08:15:00+00:00,4561.2001953125,4561.7001953125,4560.7001953125,4560.7001953125,9
2026-05-05 08:16:00+00:00,4560.2001953125,4561.5,4559.89990234375,4561.5,32
2026-05-05 08:17:00+00:00,4559.0,4561.5,4559.0,4560.7001953125,73
2026-05-05 08:18:00+00:00,4561.7998046875,4561.7998046875,4559.10009765625,4559.10009765625,23
2026-05-05 08:19:00+00:00,4560.5,4562.7001953125,4560.2001953125,4561.7998046875,37
2026-05-05 08:20:00+00:00,4559.7998046875,4561.0,4559.0,4560.5,39
2026-05-05 08:21:00+00:00,4560.10009765625,4561.2001953125,4559.89990234375,4560.10009765625,31
2026-05-05 08:22:00+00:00,4562.5,4563.60009765625,4560.2001953125,4560.2001953125,40
2026-05-05 08:23:00+00:00,4562.5,4562.7001953125,4561.7998046875,4562.39990234375,18
2026-05-05 08:24:00+00:00,4561.60009765625,4562.0,4560.89990234375,4562.0,33
2026-05-05 08:25:00+00:00,4562.5,4563.60009765625,4561.39990234375,4561.5,30
2026-05-05 08:26:00+00:00,4562.89990234375,4564.10009765625,4562.7001953125,4562.7001953125,43
2026-05-05 08:27:00+00:00,4563.89990234375,4564.39990234375,4562.7998046875,4562.7998046875,53
2026-05-05 08:28:00+00:00,4564.10009765625,4564.2998046875,4563.5,4563.5,33
2026-05-05 08:29:00+00:00,4560.7998046875,4564.5,4560.7998046875,4563.89990234375,77
2026-05-05 08:30:00+00:00,4560.89990234375,4561.7001953125,4560.10009765625,4561.10009765625,66
2026-05-05 08:31:00+00:00,4561.5,4561.7998046875,4561.0,4561.0,9
2026-05-05 08:32:00+00:00,4562.5,4562.7001953125,4561.7998046875,4561.7998046875,16
2026-05-05 08:33:00+00:00,4560.7998046875,4562.60009765625,4560.7998046875,4562.39990234375,19
2026-05-05 08:34:00+00:00,4561.2998046875,4561.60009765625,4560.7001953125,4560.7001953125,25
2026-05-05 08:35:00+00:00,4562.2001953125,4562.60009765625,4561.2001953125,4561.7001953125,29
2026-05-05 08:36:00+00:00,4562.2001953125,4562.39990234375,4561.7001953125,4562.2001953125,22
2026-05-05 08:37:00+00:00,4560.7998046875,4562.7998046875,4560.5,4562.2998046875,25
2026-05-05 08:38:00+00:00,4558.10009765625,4560.2001953125,4558.10009765625,4560.2001953125,109
2026-05-05 08:39:00+00:00,4559.89990234375,4559.89990234375,4557.60009765625,4558.10009765625,81
2026-05-05 08:40:00+00:00,4560.7001953125,4561.39990234375,4558.89990234375,4559.7998046875,163
2026-05-05 08:41:00+00:00,4560.10009765625,4560.2001953125,4559.39990234375,4560.0,33
2026-05-05 08:42:00+00:00,4559.2998046875,4561.0,4559.0,4560.7001953125,30
2026-05-05 08:43:00+00:00,4558.89990234375,4560.2001953125,4558.2001953125,4559.60009765625,68
2026-05-05 08:44:00+00:00,4559.7001953125,4560.2001953125,4558.10009765625,4558.60009765625,185
2026-05-05 08:45:00+00:00,4559.60009765625,4561.7998046875,4559.2001953125,4559.7001953125,209
2026-05-05 08:46:00+00:00,4559.10009765625,4560.5,4558.89990234375,4559.89990234375,61
2026-05-05 08:47:00+00:00,4560.10009765625,4560.39990234375,4557.7001953125,4558.2998046875,47
2026-05-05 08:48:00+00:00,4560.2001953125,4560.5,4559.7001953125,4560.2998046875,46
2026-05-05 08:49:00+00:00,4561.7998046875,4561.7998046875,4559.7998046875,4560.39990234375,75
2026-05-05 08:50:00+00:00,4563.2998046875,4563.60009765625,4561.60009765625,4561.60009765625,37
2026-05-05 08:51:00+00:00,4562.7001953125,4563.2001953125,4562.2001953125,4563.2001953125,26
2026-05-05 08:52:00+00:00,4563.7998046875,4564.2001953125,4561.7001953125,4563.0,116
2026-05-05 08:53:00+00:00,4566.10009765625,4567.60009765625,4564.5,4564.5,93
2026-05-05 08:54:00+00:00,4566.89990234375,4567.2998046875,4566.0,4566.39990234375,74
2026-05-05 08:55:00+00:00,4566.60009765625,4567.39990234375,4565.0,4566.7001953125,99
2026-05-05 08:56:00+00:00,4567.39990234375,4567.89990234375,4566.60009765625,4566.7998046875,42
2026-05-05 08:57:00+00:00,4568.0,4569.10009765625,4567.60009765625,4567.60009765625,96
2026-05-05 08:58:00+00:00,4568.89990234375,4569.2998046875,4567.10009765625,4567.60009765625,60
2026-05-05 08:59:00+00:00,4568.2001953125,4569.39990234375,4568.10009765625,4569.0,79
2026-05-05 09:00:00+00:00,4564.89990234375,4568.7001953125,4563.39990234375,4568.60009765625,176
2026-05-05 09:01:00+00:00,4565.7998046875,4565.7998046875,4564.0,4565.10009765625,60
2026-05-05 09:02:00+00:00,4564.7998046875,4565.7001953125,4564.10009765625,4565.7001953125,18
2026-05-05 09:03:00+00:00,4564.5,4565.7001953125,4564.0,4564.89990234375,40
2026-05-05 09:04:00+00:00,4565.10009765625,4565.2001953125,4563.5,4564.89990234375,42
2026-05-05 09:05:00+00:00,4567.39990234375,4567.7001953125,4565.2998046875,4565.7001953125,100
2026-05-05 09:06:00+00:00,4566.39990234375,4567.2998046875,4565.2001953125,4567.2998046875,54
2026-05-05 09:07:00+00:00,4567.89990234375,4568.7001953125,4566.0,4566.0,56
2026-05-05 09:08:00+00:00,4569.0,4570.5,4567.89990234375,4567.89990234375,146
2026-05-05 09:09:00+00:00,4569.2001953125,4569.39990234375,4568.0,4569.0,59
2026-05-05 09:10:00+00:00,4569.5,4570.2998046875,4568.89990234375,4569.2998046875,50
2026-05-05 09:11:00+00:00,4566.89990234375,4569.39990234375,4566.89990234375,4569.39990234375,39
2026-05-05 09:12:00+00:00,4569.2998046875,4569.60009765625,4566.7001953125,4567.0,47
2026-05-05 09:13:00+00:00,4568.2998046875,4570.0,4568.2998046875,4569.2998046875,54
2026-05-05 09:14:00+00:00,4568.0,4568.39990234375,4567.60009765625,4568.10009765625,24
2026-05-05 09:15:00+00:00,4566.2998046875,4567.89990234375,4566.2998046875,4567.89990234375,54
2026-05-05 09:16:00+00:00,4565.7001953125,4567.2001953125,4565.7001953125,4566.2001953125,43
2026-05-05 09:17:00+00:00,4564.7001953125,4565.7998046875,4564.2001953125,4565.7001953125,72
2026-05-05 09:18:00+00:00,4565.2998046875,4565.39990234375,4564.0,4564.7001953125,45
2026-05-05 09:19:00+00:00,4564.39990234375,4565.2998046875,4564.39990234375,4565.0,10
2026-05-05 09:20:00+00:00,4564.0,4564.2998046875,4563.2998046875,4564.2001953125,55
2026-05-05 09:21:00+00:00,4564.2001953125,4564.5,4563.2001953125,4563.7998046875,69
2026-05-05 09:22:00+00:00,4565.7998046875,4566.2001953125,4563.89990234375,4564.2001953125,37
2026-05-05 09:23:00+00:00,4565.7001953125,4566.7998046875,4565.60009765625,4566.2001953125,54
2026-05-05 09:24:00+00:00,4565.10009765625,4565.60009765625,4564.7001953125,4565.10009765625,12
2026-05-05 09:25:00+00:00,4564.5,4565.7998046875,4564.5,4565.2001953125,24
2026-05-05 09:26:00+00:00,4564.7998046875,4565.89990234375,4564.60009765625,4565.10009765625,49
2026-05-05 09:27:00+00:00,4565.60009765625,4565.89990234375,4565.2001953125,4565.5,12
2026-05-05 09:28:00+00:00,4565.39990234375,4566.0,4565.0,4566.0,23
2026-05-05 09:29:00+00:00,4562.60009765625,4565.60009765625,4562.5,4565.2998046875,167
2026-05-05 09:30:00+00:00,4567.39990234375,4567.89990234375,4561.10009765625,4562.60009765625,334
2026-05-05 09:31:00+00:00,4565.0,4568.2001953125,4564.5,4567.10009765625,207
2026-05-05 09:32:00+00:00,4563.2001953125,4566.39990234375,4562.7001953125,4565.2001953125,382
2026-05-05 09:33:00+00:00,4564.2998046875,4564.39990234375,4563.10009765625,4563.2001953125,31
2026-05-05 09:34:00+00:00,4564.10009765625,4565.10009765625,4564.0,4564.2998046875,58
2026-05-05 09:35:00+00:00,4563.89990234375,4564.7001953125,4563.0,4563.5,40
2026-05-05 09:36:00+00:00,4563.39990234375,4564.2001953125,4563.39990234375,4563.7998046875,24
2026-05-05 09:37:00+00:00,4564.7001953125,4565.0,4564.0,4564.0,41
2026-05-05 09:38:00+00:00,4564.5,4565.0,4564.10009765625,4564.60009765625,30
2026-05-05 09:39:00+00:00,4565.39990234375,4567.10009765625,4564.5,4564.5,112
2026-05-05 09:40:00+00:00,4564.39990234375,4565.0,4563.7998046875,4565.0,71
2026-05-05 09:41:00+00:00,4564.5,4564.89990234375,4564.2001953125,4564.60009765625,27
2026-05-05 09:42:00+00:00,4566.2998046875,4566.2998046875,4564.7998046875,4564.89990234375,19
2026-05-05 09:43:00+00:00,4565.2001953125,4566.5,4564.89990234375,4566.0,21
2026-05-05 09:44:00+00:00,4565.60009765625,4565.60009765625,4565.10009765625,4565.2998046875,13
2026-05-05 09:45:00+00:00,4565.89990234375,4566.10009765625,4565.60009765625,4565.60009765625,3
2026-05-05 09:46:00+00:00,4567.0,4567.0,4565.7998046875,4565.89990234375,28
2026-05-05 09:47:00+00:00,4567.2001953125,4567.39990234375,4566.60009765625,4566.60009765625,34
2026-05-05 09:48:00+00:00,4564.2998046875,4567.5,4564.2998046875,4567.2998046875,101
2026-05-05 09:49:00+00:00,4564.2998046875,4564.2998046875,4563.39990234375,4564.0,40
2026-05-05 09:50:00+00:00,4563.5,4564.10009765625,4562.89990234375,4564.10009765625,29
2026-05-05 09:51:00+00:00,4563.89990234375,4563.89990234375,4562.89990234375,4563.0,12
2026-05-05 09:52:00+00:00,4563.7998046875,4563.89990234375,4563.2998046875,4563.89990234375,20
2026-05-05 09:53:00+00:00,4564.2998046875,4564.5,4563.2001953125,4564.2001953125,52
2026-05-05 09:54:00+00:00,4564.39990234375,4564.89990234375,4564.10009765625,4564.5,20
2026-05-05 09:55:00+00:00,4564.10009765625,4564.7998046875,4563.7001953125,4564.5,21
2026-05-05 09:56:00+00:00,4564.0,4564.2001953125,4563.7001953125,4563.89990234375,11
2026-05-05 09:57:00+00:00,4564.89990234375,4565.0,4564.7001953125,4564.7001953125,12
2026-05-05 09:58:00+00:00,4565.10009765625,4565.10009765625,4564.89990234375,4565.10009765625,7
2026-05-05 09:59:00+00:00,4566.5,4566.60009765625,4565.2998046875,4565.2998046875,14
2026-05-05 10:00:00+00:00,4566.2998046875,4567.2001953125,4566.0,4566.7001953125,53
2026-05-05 10:01:00+00:00,4566.7001953125,4566.89990234375,4566.39990234375,4566.60009765625,22
2026-05-05 10:02:00+00:00,4565.7998046875,4566.60009765625,4565.60009765625,4566.5,23
2026-05-05 10:03:00+00:00,4564.89990234375,4566.39990234375,4564.89990234375,4565.89990234375,13
2026-05-05 10:04:00+00:00,4565.89990234375,4566.0,4564.7998046875,4565.10009765625,29
2026-05-05 10:05:00+00:00,4565.89990234375,4566.2001953125,4565.5,4565.7001953125,11
2026-05-05 10:06:00+00:00,4565.7998046875,4566.39990234375,4565.60009765625,4565.7998046875,15
2026-05-05 10:07:00+00:00,4565.0,4565.60009765625,4564.89990234375,4565.5,14
2026-05-05 10:08:00+00:00,4564.89990234375,4565.39990234375,4564.10009765625,4565.39990234375,23
2026-05-05 10:09:00+00:00,4562.39990234375,4565.0,4562.39990234375,4564.89990234375,57
2026-05-05 10:10:00+00:00,4561.60009765625,4562.5,4560.89990234375,4562.39990234375,91
2026-05-05 10:11:00+00:00,4562.39990234375,4562.60009765625,4561.2001953125,4561.39990234375,48
2026-05-05 10:12:00+00:00,4563.0,4563.39990234375,4562.39990234375,4562.7001953125,33
2026-05-05 10:13:00+00:00,4563.2001953125,4563.5,4562.89990234375,4563.10009765625,15
2026-05-05 10:14:00+00:00,4563.39990234375,4564.7001953125,4562.89990234375,4563.7001953125,146
2026-05-05 10:15:00+00:00,4564.39990234375,4564.5,4563.10009765625,4563.10009765625,18
2026-05-05 10:16:00+00:00,4565.0,4565.10009765625,4564.5,4564.89990234375,20
2026-05-05 10:17:00+00:00,4564.10009765625,4565.10009765625,4563.89990234375,4565.0,36
2026-05-05 10:18:00+00:00,4562.60009765625,4563.89990234375,4562.39990234375,4563.89990234375,49
2026-05-05 10:19:00+00:00,4562.2998046875,4562.39990234375,4561.5,4562.39990234375,24
2026-05-05 10:20:00+00:00,4562.89990234375,4562.89990234375,4562.7001953125,4562.7001953125,13
2026-05-05 10:21:00+00:00,4563.7998046875,4563.7998046875,4562.7998046875,4562.7998046875,9
2026-05-05 10:22:00+00:00,4563.5,4563.7001953125,4563.2998046875,4563.7001953125,5
2026-05-05 10:23:00+00:00,4563.60009765625,4563.7001953125,4563.0,4563.2998046875,20
2026-05-05 10:24:00+00:00,4562.7998046875,4563.7998046875,4562.7998046875,4563.7998046875,3
2026-05-05 10:25:00+00:00,4560.7998046875,4562.7998046875,4560.7998046875,4562.7998046875,23
2026-05-05 10:26:00+00:00,4561.0,4561.0,4559.0,4560.60009765625,58
2026-05-05 10:27:00+00:00,4561.5,4562.2001953125,4560.60009765625,4561.0,85
2026-05-05 10:28:00+00:00,4558.7998046875,4562.0,4558.39990234375,4561.39990234375,125
2026-05-05 10:29:00+00:00,4558.10009765625,4558.7998046875,4557.2998046875,4558.7998046875,59
2026-05-05 10:30:00+00:00,4558.0,4559.2001953125,4557.89990234375,4558.7001953125,30
2026-05-05 10:31:00+00:00,4558.60009765625,4558.7001953125,4557.0,4558.39990234375,35
2026-05-05 10:32:00+00:00,4558.10009765625,4559.0,4557.10009765625,4558.2998046875,38
2026-05-05 10:33:00+00:00,4559.60009765625,4559.7001953125,4558.2998046875,4558.2998046875,34
2026-05-05 10:34:00+00:00,4563.60009765625,4564.39990234375,4559.7998046875,4559.7998046875,246
2026-05-05 10:35:00+00:00,4562.89990234375,4564.5,4562.2998046875,4563.7001953125,36
2026-05-05 10:36:00+00:00,4561.89990234375,4562.89990234375,4561.60009765625,4562.89990234375,38
2026-05-05 10:37:00+00:00,4563.2998046875,4564.2001953125,4561.39990234375,4561.60009765625,43
2026-05-05 10:38:00+00:00,4562.60009765625,4563.2998046875,4562.5,4563.2998046875,27
2026-05-05 10:39:00+00:00,4561.0,4562.7998046875,4561.0,4562.60009765625,27
2026-05-05 10:40:00+00:00,4559.60009765625,4560.89990234375,4559.2001953125,4560.7998046875,28
2026-05-05 10:41:00+00:00,4557.89990234375,4560.2998046875,4557.89990234375,4559.60009765625,30
2026-05-05 10:42:00+00:00,4557.39990234375,4557.7998046875,4557.0,4557.7998046875,47
2026-05-05 10:43:00+00:00,4555.0,4558.0,4555.0,4557.7001953125,96
2026-05-05 10:44:00+00:00,4555.39990234375,4555.7998046875,4554.39990234375,4555.10009765625,88
2026-05-05 10:45:00+00:00,4555.39990234375,4556.0,4554.89990234375,4555.0,48
2026-05-05 10:46:00+00:00,4555.7998046875,4556.2001953125,4554.39990234375,4556.0,45
2026-05-05 10:47:00+00:00,4554.7001953125,4555.7001953125,4554.10009765625,4555.7001953125,33
2026-05-05 10:48:00+00:00,4554.7001953125,4555.7998046875,4554.7001953125,4555.0,25
2026-05-05 10:49:00+00:00,4554.89990234375,4555.60009765625,4554.7001953125,4555.39990234375,14
2026-05-05 10:50:00+00:00,4554.0,4555.0,4554.0,4554.60009765625,34
2026-05-05 10:51:00+00:00,4553.0,4554.2001953125,4552.5,4554.2001953125,90
2026-05-05 10:52:00+00:00,4552.7998046875,4553.89990234375,4552.60009765625,4552.89990234375,45
2026-05-05 10:53:00+00:00,4552.7001953125,4553.7001953125,4552.2001953125,4552.5,40
2026-05-05 10:54:00+00:00,4551.10009765625,4552.5,4550.0,4552.2998046875,154
2026-05-05 10:55:00+00:00,4552.10009765625,4553.10009765625,4551.10009765625,4551.39990234375,71
2026-05-05 10:56:00+00:00,4553.60009765625,4553.7998046875,4551.7001953125,4552.10009765625,85
2026-05-05 10:57:00+00:00,4554.2001953125,4554.2998046875,4553.2001953125,4553.2998046875,28
2026-05-05 10:58:00+00:00,4553.7998046875,4555.2001953125,4553.7998046875,4554.2998046875,60
2026-05-05 10:59:00+00:00,4554.10009765625,4555.2998046875,4554.10009765625,4554.39990234375,31
2026-05-05 11:00:00+00:00,4551.5,4555.10009765625,4550.89990234375,4554.0,220
2026-05-05 11:01:00+00:00,4550.39990234375,4552.0,4550.10009765625,4551.2001953125,87
2026-05-05 11:02:00+00:00,4552.10009765625,4553.5,4550.39990234375,4550.7001953125,51
2026-05-05 11:03:00+00:00,4551.89990234375,4552.7001953125,4551.39990234375,4552.39990234375,39
2026-05-05 11:04:00+00:00,4553.60009765625,4553.89990234375,4551.89990234375,4551.89990234375,30
2026-05-05 11:05:00+00:00,4555.7998046875,4556.7001953125,4553.2001953125,4553.5,74
2026-05-05 11:06:00+00:00,4556.5,4557.0,4555.60009765625,4555.7001953125,46
2026-05-05 11:07:00+00:00,4557.2001953125,4558.0,4556.5,4556.7001953125,33
